Amplitude_high,Freq_domain,Time_overlap,Stage,Centertime
False,1,False,W,740417380.7049062
False,1,False,W,740472709.3351876
False,1,False,W,740489988.6380625
False,1,False,W,740491145.3763437
False,1,False,W,740498742.5463125
False,1,False,W,740518270.872625
False,1,False,W,740523250.8550937
False,1,False,W,740541015.9968125
False,1,False,W,740542870.49
False,1,False,W,741962512.5245625
False,1,False,W,741963784.0089375
False,1,False,W,741967055.9825938
False,1,False,W,741970517.8976562
False,1,False,W,742052754.7390625
False,1,False,W,742112925.6555
False,1,False,W,742117819.7004688
False,1,False,W,742152582.4067812
False,1,False,W,742163927.624625
False,1,False,W,742175396.378625
False,1,False,W,742181754.7780625
False,1,False,W,742188725.4841875
False,1,False,W,742974171.5239687
False,1,False,W,742976772.5991875
False,1,False,W,742986665.6685938
False,1,False,W,742987657.8560938
False,1,False,W,742990196.4313124
False,1,False,W,743016264.3104062
False,1,False,W,743147732.612125
False,1,False,W,743158616.8924687
False,1,False,W,743183221.8809375
False,1,False,W,743207739.9543438
False,1,False,W,743209015.3459687
False,1,False,W,744057717.7524062
False,1,False,W,744063064.4340937
False,1,False,W,744065065.8999375
False,1,False,W,744066500.47025
False,1,False,W,744068543.9282813
False,1,False,W,744080972.1549375
False,1,False,W,744082068.834625
False,1,False,W,744090304.1881875
False,1,False,W,744140526.8604375
False,1,False,W,744179222.6732187
False,1,False,W,744179952.6536875
False,1,False,W,744181941.9115
False,1,False,W,744184779.803125
False,1,False,W,744212664.57775
False,1,False,W,744213521.5113437
False,1,False,W,744255543.497
False,1,False,W,744258596.7206563
False,1,False,W,744834193.0870625
False,1,False,W,744880217.515125
False,1,False,W,745105321.09975
False,1,False,W,745152047.1879687
False,1,False,W,745220716.1542813
False,1,False,W,745398413.4739063
False,1,False,W,745596110.31225
False,1,False,W,745607122.5222813
False,1,False,W,745809542.017875
False,1,False,W,745927111.8770938
False,1,False,W,746164380.0165
False,1,False,W,746384982.1342813
False,1,False,W,746556301.0339375
False,1,False,W,746557393.3200938
False,1,False,W,746708716.12
False,1,False,W,746745924.1388125
False,1,False,W,746746662.4200625
False,1,False,W,746821731.779
False,1,False,W,747231542.9391563
False,1,False,W,747260254.8622187
False,1,False,W,747263027.8124375
False,1,False,W,747275386.7031562
False,1,False,W,747290334.9493438
False,1,False,W,747323180.6624688
