Amplitude_high,Freq_domain,Time_overlap,Stage,Centertime
False,1,False,W,150093537.652
False,1,False,W,150095038.14128125
False,1,False,W,150097570.36784375
False,1,False,W,150098675.3493125
False,1,False,W,150099349.66571876
False,1,False,W,150099964.4118125
False,1,False,W,150222057.22225
False,1,False,W,150223598.238875
False,1,False,W,150224421.4810625
False,1,False,W,150225505.4654375
False,1,False,W,150230914.647125
False,1,False,W,150232024.51040626
False,1,False,W,150232619.72525
False,1,False,W,150233365.82
False,1,False,W,150233909.7653125
False,1,False,W,150234480.56609374
False,1,False,W,150235984.960625
False,1,False,W,150238287.696
False,1,False,W,150242176.368875
False,1,False,W,150254198.8338125
False,1,False,W,150261006.453
False,1,False,W,150269623.15521875
False,1,False,W,150272304.3085625
False,1,False,W,150274678.82028124
False,1,False,W,150275245.7148125
False,1,False,W,150277718.3720625
False,1,False,W,150279860.9511875
False,1,False,W,150280852.65040624
False,1,False,W,150283733.9990625
False,1,False,W,150286990.836
False,1,False,W,150290997.6729375
False,1,False,W,150294552.84971875
False,1,False,W,150295651.9718125
False,1,False,W,150296224.2374375
False,1,False,W,150299336.05484375
False,1,False,W,150312554.3205625
False,1,False,W,150313652.953375
False,1,False,W,150317749.6340625
False,1,False,W,150320724.2444375
False,1,False,W,150324758.426125
False,1,False,W,150333597.2953125
False,1,False,W,150337210.5775625
False,1,False,W,150341491.34128124
False,1,False,W,150437457.19059375
False,1,False,W,150439155.43278125
False,1,False,W,150446310.2209375
False,1,False,W,150448449.38109374
False,1,False,W,150455137.85965624
False,1,False,W,150460283.85775
False,1,False,W,150464198.8978125
False,1,False,W,150465154.9525
False,1,False,W,150466317.55115625
False,1,False,W,150466832.687875
False,1,False,W,150471526.53653124
False,1,False,W,150473165.6976875
False,1,False,W,150473699.877375
False,1,False,W,150474855.63909376
False,1,False,W,150477133.472125
False,1,False,W,150477958.17915624
False,1,False,W,150478692.55415624
False,1,False,W,150480060.2309375
False,1,False,W,150482257.4975625
False,1,False,W,150483477.224125
False,1,False,W,150484737.47803125
False,1,False,W,150485684.256375
False,1,False,W,150486505.5454375
False,1,False,W,150490854.66753125
False,1,False,W,150491430.351125
False,1,False,W,150499435.2369375
False,1,False,W,150506744.32096875
False,1,False,W,150510003.5993125
False,1,False,W,150513735.045625
False,1,False,W,150515563.171625
False,1,False,W,150517063.171625
False,1,False,W,150525447.45196876
False,1,False,W,150526662.784
False,1,False,W,150530776.55453125
False,1,False,W,150533543.15709376
False,1,False,W,150542282.41790625
False,1,False,W,150543502.14446875
False,1,False,W,150544141.304625
False,1,False,W,150546244.82125
False,1,False,W,150547534.37203124
False,1,False,W,150553842.4795
False,1,False,W,150558484.0830625
False,1,False,W,150564534.37803125
False,1,False,W,150565705.27646875
False,1,False,W,150567199.905375
False,1,False,W,150567788.28528124
False,1,False,W,150568482.62121874
False,1,False,W,150569092.97278124
False,1,False,W,150570433.79309374
False,1,False,W,150571841.5089375
False,1,False,W,150574858.59978124
False,1,False,W,150583597.3713125
False,1,False,W,150589529.50221875
False,1,False,W,150599744.83725
False,1,False,W,150600708.21715626
False,1,False,W,150604076.8705
False,1,False,W,150611179.4115625
False,1,False,W,150888283.49946874
False,1,False,W,150890431.4496875
False,1,False,W,150911862.60903126
False,1,False,W,150913665.8316875
False,1,False,W,150919067.200875
False,1,False,W,150930482.2429375
False,1,False,W,150946026.68153125
False,1,False,W,150946805.490125
False,1,False,W,150987371.909375
False,1,False,W,150995598.96215624
False,1,False,W,151002775.2336875
False,1,False,W,151015542.32753125
False,1,False,3,152682467.64021876
False,1,False,3,152693002.3121875
False,1,False,3,152706612.17946875
False,1,False,3,152725670.2909375
False,1,False,3,152726259.64640626
False,1,False,3,152727198.12296876
False,1,False,3,152730484.7450625
False,1,False,3,152750074.10653126
False,1,False,3,152758456.92203125
False,1,False,3,152763481.825375
False,1,False,3,152780733.29521874
False,1,False,3,152799770.898875
False,1,False,3,152810893.94975
False,1,False,3,152815794.82965624
False,1,False,3,152818054.59628126
False,1,False,3,152818661.529875
False,1,False,3,152822032.624625
False,1,False,3,152823183.9918125
False,1,False,3,152834117.5895625
False,1,False,3,152854556.56040624
False,1,False,3,153043330.05490625
False,1,False,3,153045099.098875
False,1,False,3,153050002.90946874
False,1,False,3,153051570.29228124
False,1,False,3,153053128.39775
False,1,False,3,153076729.96825
False,1,False,3,153078647.937
False,1,False,3,153080213.3676875
False,1,False,3,153082171.3755
False,1,False,3,153097679.68128124
False,1,False,3,153101755.365875
False,1,False,3,153114237.79175
False,2,False,3,153114343.74878126
False,1,False,3,153126139.1629375
False,1,False,3,153131569.828
False,1,False,3,153134151.37196875
False,1,False,3,153143124.5195
False,1,False,3,153145567.879875
False,1,False,3,153151049.81446874
False,1,False,3,153152229.50296876
False,1,False,3,153153466.319375
False,1,False,3,153229657.748625
False,1,False,3,153239329.13834375
False,1,False,3,153243407.752625
False,1,False,3,153344130.92815626
False,1,False,3,153346118.23384374
False,1,False,3,153368232.49865624
False,1,False,3,153439875.09778124
False,1,False,3,153441686.62221876
False,1,False,3,153530167.60625
False,1,False,3,153534608.0369375
False,1,False,3,153536745.73325
False,1,False,3,153539998.17565626
False,1,False,3,153542128.54775
False,1,False,3,153558456.18946874
False,1,False,3,153569351.70028126
False,1,False,3,153575820.45228124
False,1,False,3,153594622.21609375
False,1,False,3,153597605.61453125
False,1,False,3,153599321.924125
False,1,False,3,153604564.60190624
False,1,False,3,153610214.99353126
False,1,False,3,153618148.102
False,1,False,3,153630435.215375
False,1,False,3,153633582.18803126
False,1,False,3,153637813.63534376
False,1,False,3,153641819.0074375
False,1,False,3,153678048.02234375
False,1,False,3,153681915.21084374
False,1,False,3,153687301.93159375
False,1,False,3,153692655.9365
False,1,False,3,153693588.06640625
False,1,False,3,153696271.66115624
False,1,False,3,153697870.78225
False,1,False,3,153704460.13971874
False,1,False,3,153706770.68759376
False,2,False,3,153706815.1211875
False,1,False,3,153711803.4034375
False,1,False,3,153714775.084125
False,1,False,3,153715615.9044375
False,1,False,3,153725090.02853125
False,1,False,3,153744219.4290625
False,1,False,3,153748617.8685625
False,1,False,3,153750553.4154375
False,1,False,3,153772397.66071874
False,1,False,3,153776934.77109376
False,1,False,3,153783410.8473125
False,1,False,3,153784800.49675
False,1,False,3,153788313.68134376
False,1,False,3,153788906.45478126
False,1,False,3,153790434.2868125
False,1,False,3,153815603.240125
False,1,False,3,153820953.33978125
False,1,False,3,153824219.94234374
False,1,False,3,153825932.83296874
False,1,False,3,153826884.98140624
False,1,False,3,153827497.28709376
False,1,False,3,153834385.96096876
False,1,False,3,153836795.6289375
False,1,False,3,153839037.32915625
False,1,False,3,153840564.185625
False,1,False,3,153841350.80671874
False,1,False,3,153848343.97278124
False,1,False,3,153849330.7891875
False,1,False,W,153853280.49721876
False,1,False,W,153861390.3635
False,1,False,W,153862299.5431875
False,1,False,W,153867768.2951875
False,1,False,W,153868459.21315625
False,1,False,W,153869241.43971875
False,1,False,W,153870405.9915
False,1,False,W,153886804.92228124
False,1,False,W,153888235.58634374
False,1,False,W,153900349.359875
False,1,False,W,153901922.6020625
False,1,False,W,153906027.09625
False,1,False,W,153911303.4644375
False,1,False,W,155051967.8749375
False,1,False,W,155053059.6718125
False,1,False,W,155055457.13375
False,1,False,W,155057653.91209376
False,1,False,W,155063279.88965625
False,1,False,W,155065396.589875
False,1,False,W,155078879.50403124
False,1,False,W,155080247.1808125
False,1,False,W,155081705.188625
False,1,False,W,155083007.923
False,1,False,W,155096669.54909375
False,1,False,W,155102443.96415624
False,1,False,W,155103141.7190625
False,1,False,W,155132281.86378124
False,1,False,W,155139128.0581875
False,1,False,W,155352735.05678126
False,1,False,W,155353277.04896876
False,1,False,W,155356542.67496875
False,1,False,W,155357422.55778125
False,1,False,W,155360975.7814375
False,1,False,W,155362711.134
False,1,False,W,155363507.0324375
False,1,False,W,155364934.7668125
False,1,False,W,155365952.3459375
False,1,False,W,155366732.619375
False,1,False,W,155367927.44359374
False,1,False,W,155390425.49746874
False,1,False,W,155391152.54825
False,2,False,W,155391821.98284376
False,1,False,W,155391853.23284376
False,1,False,W,155392474.814875
False,1,False,W,155393373.74065626
False,1,False,W,155408229.7026875
False,1,False,W,155433741.91671875
False,1,False,W,155434816.62475
False,1,False,W,155436537.81615624
False,1,False,W,155437061.7419375
False,1,False,W,155438216.52809376
False,1,False,W,155440003.1491875
False,1,False,W,155441337.62284374
False,1,False,W,155443180.8845625
False,1,False,W,155445239.96759376
False,1,False,W,155512755.61259374
False,1,False,W,155514931.39484376
False,1,False,W,155516854.7356875
False,1,False,W,155519170.65365624
False,1,False,W,155521948.97496876
False,1,False,W,155534596.9281875
False,1,False,W,155558484.14221874
False,1,False,W,155560202.4049375
False,2,False,W,155564105.72625
False,1,False,W,155586336.202
False,1,False,W,155588292.2566875
False,1,False,W,156494521.53759375
False,1,False,W,156500371.63725
False,1,False,W,156505545.466375
False,1,False,W,156509930.72228125
False,1,False,W,156517212.4625625
False,1,False,W,156518831.11490625
False,1,False,3,157034097.3851875
False,1,False,3,157040270.23875
False,1,False,3,157042667.21240625
False,1,False,3,157046153.05325
False,1,False,3,157049135.476125
False,1,False,3,157050470.92534375
False,1,False,3,157052768.289625
False,1,False,3,157057784.40490624
False,1,False,3,157065850.81315625
False,1,False,3,157067976.79071876
False,1,False,3,157069058.82196876
False,1,False,3,157077251.20778126
False,1,False,3,157079417.7116875
False,1,False,3,157081894.2751875
False,1,False,3,157082490.954875
False,1,False,3,157092723.86803126
False,1,False,3,157118686.76665625
False,1,False,3,157122248.29109374
False,1,False,3,157138700.9328125
False,1,False,3,157150348.39775
False,1,False,3,157242298.13278124
False,1,False,3,157257678.508875
False,1,False,3,157262330.853625
False,1,False,3,157279199.0226875
False,1,False,3,157301878.7171875
False,1,False,3,157317092.10109374
False,1,False,3,157322668.76225
False,1,False,3,157333010.562125
False,1,False,3,157335318.1803125
False,1,False,3,157338376.7750625
False,1,False,3,157339983.70965624
False,1,False,3,157350113.1071875
False,1,False,3,157351354.318125
False,1,False,3,157357353.83184376
False,1,False,W,157363104.322125
False,1,False,W,157368072.58484375
False,1,False,W,157375120.9266875
False,1,False,W,157377779.1308125
False,1,False,3,157397064.78134376
False,1,False,3,157398159.50790626
False,1,False,3,157404117.51771876
False,1,False,3,157411547.6955
False,1,False,3,157413206.38790625
False,1,False,3,157414685.3918125
False,1,False,3,157418298.18578124
False,1,False,3,157428396.3343125
False,1,False,3,157432044.28453124
False,1,False,3,157438014.98865625
False,1,False,3,157440267.4310625
False,1,False,3,157451390.4819375
False,1,False,3,157482527.69796875
False,1,False,3,157485169.7888125
False,1,False,3,157486577.9919375
False,1,False,3,157492814.81034374
False,1,False,3,157547110.2375
False,1,False,3,157548592.17109376
False,1,False,3,157554827.036375
False,1,False,3,157556950.57253125
False,1,False,3,157560094.6165
False,1,False,3,157566077.040375
False,1,False,3,157572414.44371876
False,1,False,3,157574532.60878125
False,1,False,3,157579332.90375
False,1,False,3,157585244.52584374
False,1,False,3,157595654.68609375
False,1,False,3,157603810.93809375
False,1,False,3,157604643.94590625
False,1,False,3,157610106.35025
False,1,False,3,157615337.7975625
False,1,False,3,157630399.325
False,1,False,W,157877102.03671876
False,1,False,W,157890028.79853126
False,1,False,W,157897932.12184376
False,1,False,W,157913578.1229375
False,1,False,W,157914470.7010625
False,1,False,W,157922645.01946875
False,1,False,W,157927210.45115626
False,1,False,W,157934752.44534376
False,2,False,W,157940478.5215625
False,1,False,W,157940584.966875
False,1,False,W,157942162.1153125
False,1,False,W,157943166.51084375
False,1,False,W,157944520.51475
False,1,False,W,157946610.84778124
False,1,False,W,157947756.843875
False,1,False,W,157955687.02165624
False,1,False,W,157956978.03828126
False,1,False,W,159491806.63128126
False,1,False,W,159492486.8070625
False,1,False,W,159493103.018
False,1,False,W,159494064.9320625
False,1,False,W,159494582.99946874
False,1,False,W,159495366.690875
False,1,False,W,159496487.29634374
False,1,False,W,159497058.58540624
False,1,False,W,159497582.02290624
False,1,False,W,159498607.41453126
False,1,False,W,159501658.19678125
False,1,False,W,159505972.162625
False,1,False,W,159509138.17925
False,1,False,W,159512766.1099375
False,1,False,W,159740368.23071876
False,2,False,W,159740976.62915626
False,1,False,W,159741488.34790626
False,2,False,W,159741579.16821876
False,1,False,W,159742040.10571876
False,1,False,W,159742547.4299375
False,1,False,W,159743158.7580625
False,1,False,W,159743818.9153125
False,2,False,W,159744434.63796875
False,1,False,W,159744907.7825
False,1,False,W,159745708.56375
False,1,False,W,159746240.30203125
False,2,False,W,159746870.18584374
False,1,False,W,159746910.7131875
False,1,False,W,159747712.95928124
False,1,False,W,159748547.92021874
False,1,False,W,159749141.1819375
False,1,False,W,159749975.1663125
False,1,False,W,159750563.54621875
False,1,False,W,159751169.01496875
False,1,False,W,159752108.956375
False,1,False,W,159752657.7845
False,1,False,W,159753738.35190624
False,1,False,W,159754499.582375
False,1,False,W,159755044.99253124
False,1,False,W,159755730.53940624
False,1,False,W,159756494.6995625
False,1,False,W,159759071.36071876
False,1,False,W,159760703.6859375
False,1,False,W,159761401.928125
False,1,False,W,159762328.6859375
False,1,False,W,159764526.44084376
False,1,False,W,159770725.66159374
False,1,False,W,159780657.30521876
False,1,False,W,159783095.2945
False,1,False,W,159882269.152625
False,1,False,W,159884835.07159376
False,1,False,W,159894141.2259375
False,1,False,W,159899573.35684374
False,1,False,W,159904707.14790624
False,1,False,W,159907249.14009374
False,1,False,W,159907914.6684375
False,1,False,W,159910190.0590625
False,1,False,W,159936759.403
False,1,False,W,159941913.701875
False,1,False,W,159942656.37765625
False,1,False,W,159945371.7106875
False,1,False,W,159946469.3669375
False,1,False,W,159947805.79371876
False,1,False,W,159949080.6960625
False,1,False,W,159951062.63065624
False,1,False,W,159953144.173625
False,1,False,W,159953738.9011875
False,1,False,W,159954340.95196876
False,1,False,W,159961743.29771876
False,1,False,W,159962559.70396876
False,1,False,W,159963892.71278125
False,1,False,W,159964557.75184375
False,1,False,W,159966365.8573125
False,1,False,W,159967692.51846874
False,1,False,W,159968326.7958125
False,1,False,W,159969148.57315624
False,1,False,W,159969967.91009375
False,1,False,W,159970762.3436875
False,1,False,W,159972420.05853125
False,1,False,W,159975194.47359374
False,2,False,W,159975536.27046874
False,1,False,W,159975768.2040625
False,1,False,W,159982235.9795
False,1,False,W,159982814.59278125
False,1,False,W,159985298.4805
False,1,False,W,159986249.16409376
False,1,False,W,159987629.04790625
False,1,False,W,159997957.17590624
False,1,False,W,159999974.75503126
False,1,False,3,162342265.50809374
False,1,False,3,162343318.24246874
False,1,False,3,162356995.00428125
False,1,False,3,162360352.42715624
False,1,False,3,162365599.49946874
False,1,False,3,162397429.0993125
False,1,False,3,162411111.7205
False,1,False,3,162413340.72540626
False,1,False,3,162422094.63365626
False,1,False,3,162468162.03046876
False,1,False,3,162470363.691625
False,1,False,3,162489075.12340626
False,1,False,3,162493068.28846875
False,1,False,3,162499233.8178125
False,1,False,3,162529917.4205625
False,1,False,3,162531807.55828124
False,1,False,3,162550784.6140625
False,1,False,W,162552451.60725
False,1,False,W,162554539.01059374
False,1,False,W,162558685.98425
False,1,False,W,162560327.5858125
False,1,False,W,162561916.454
False,1,False,W,162563439.40321875
False,1,False,W,162564569.7753125
False,1,False,W,162565140.57609376
False,1,False,W,162566960.88859376
False,1,False,3,162723232.90925
False,1,False,3,162770368.6654375
False,1,False,3,162775256.36275
False,1,False,3,162777799.3325
False,1,False,3,162854425.82034376
False,1,False,3,162857039.10259375
False,1,False,3,162861643.59578124
False,1,False,3,162873989.7911875
False,1,False,3,162877936.08125
False,1,False,3,162878882.85959375
False,1,False,3,162879433.1525625
False,1,False,3,162880557.66428125
False,1,False,3,162920870.17628124
False,1,False,3,162922440.9780625
False,1,False,3,162923596.2515
False,1,False,3,162926942.9321875
False,1,False,3,162928852.112875
False,1,False,3,162930061.58553126
False,1,False,3,162932129.94590625
False,1,False,3,162978263.2606875
False,1,False,3,162986306.71971875
False,1,False,3,162988328.693375
False,1,False,3,162993904.86725
False,1,False,3,162996227.62115625
False,1,False,W,166151897.52946874
False,1,False,W,166152569.40446874
False,1,False,W,166153085.02946874
False,1,False,W,166154190.0099375
False,1,False,W,166155850.1671875
False,1,False,W,166159650.46115625
False,1,False,W,166162133.86059374
False,1,False,W,166164369.21215624
False,1,False,W,166164964.91528124
False,1,False,W,166166298.90065625
False,1,False,W,166168020.0920625
False,2,False,W,166168252.02565625
False,1,False,W,166168696.850875
False,1,False,W,166169489.33134374
False,1,False,W,166172354.0784375
False,1,False,W,166186123.12540624
False,1,False,W,166192243.732875
False,1,False,W,166195447.8354375
False,1,False,W,166210011.316
False,1,False,W,166223911.22234374
False,1,False,W,166230441.9860625
False,1,False,W,166231171.47925
False,1,False,W,166237150.48415625
False,1,False,W,166238289.15703124
False,1,False,W,166254268.1659375
False,1,False,W,166254837.01359376
False,1,False,W,166258092.87396875
False,1,False,W,166259286.23334375
False,1,False,W,166265769.63378125
False,1,False,W,166289185.65640625
False,1,False,W,166298167.10471874
False,1,False,W,166299695.42603126
False,1,False,W,166315517.69565624
False,1,False,W,166321765.25625
False,1,False,W,166326467.4066875
False,1,False,W,166327867.7973125
False,1,False,W,166337940.55421874
False,1,False,W,166338815.0659375
False,1,False,W,166345058.232
False,1,False,W,166351272.1011875
False,1,False,W,166358908.8229375
False,1,False,W,166360262.3385625
False,1,False,W,166364691.0505
False,1,False,W,166368046.03196874
False,1,False,W,166370825.32984376
False,1,False,W,166373543.5925625
False,1,False,W,166382586.07603124
False,1,False,W,166384375.6268125
False,1,False,W,166385176.89734375
False,1,False,W,166387066.54578125
False,1,False,W,166388832.17178124
False,1,False,W,166393942.52434376
False,1,False,W,166395516.2558125
False,1,False,W,166397557.2714375
False,1,False,W,166412445.9483125
False,1,False,W,166413582.6670625
False,1,False,W,166414920.07040626
False,1,False,W,166418846.82921875
False,1,False,W,166420904.9356875
False,1,False,W,166424333.647625
False,1,False,W,166427274.0773125
False,1,False,W,166427919.586125
False,1,False,W,166429681.304875
False,1,False,W,166433078.7668125
False,1,False,W,166435531.40453124
False,1,False,W,166438085.60475
False,1,False,W,166439048.495375
False,1,False,W,166440564.60965624
False,1,False,W,166441315.58621874
False,1,False,W,166442801.91434374
False,1,False,W,166444237.46221876
False,1,False,W,166445343.90753126
False,1,False,W,166446336.09503126
False,1,False,W,166446891.2708125
False,1,False,W,166451227.2103125
False,1,False,W,166455526.0394375
False,1,False,W,166462933.75628126
False,1,False,W,166465118.32759374
False,1,False,W,166467104.1684375
False,1,False,W,166468511.395
False,1,False,W,166471735.0288125
False,1,False,W,166476411.787625
False,1,False,W,166477340.01128125
False,1,False,W,166482868.33259374
False,1,False,W,166484722.82578126
False,1,False,W,166485222.82578126
False,1,False,W,166496210.62175
False,1,False,W,166498520.1930625
False,1,False,W,166500001.639375
False,1,False,W,166502267.264375
False,1,False,W,166504582.6950625
False,2,False,W,166509304.37575
False,1,False,W,166510161.31034374
False,1,False,W,166512047.5408125
False,1,False,W,166516196.46859375
False,1,False,W,166530202.82025
False,1,False,W,166532065.1249375
False,1,False,W,166552672.06553125
False,1,False,W,166558163.76575
False,1,False,W,166571671.09496874
False,1,False,W,166574563.1848125
False,1,False,W,166582383.98859376
False,1,False,W,166589032.916375
False,1,False,W,166591988.48378125
False,1,False,W,166593589.06971875
False,1,False,W,166595500.20353124
False,1,False,W,166596191.1215
False,1,False,W,166609760.94971874
False,1,False,W,166618354.2144375
False,1,False,W,166619442.1050625
False,1,False,W,166620616.90975
False,1,False,W,166621494.35215625
False,1,False,W,166622050.5045
False,1,False,W,166623306.363875
False,1,False,W,166625946.989875
False,1,False,W,166627573.45571876
False,1,False,W,166629594.4518125
False,1,False,W,166631605.68328124
False,1,False,W,166632187.22625
False,1,False,W,166633949.9215625
False,1,False,W,166650342.5046875
False,1,False,W,166655153.54184374
False,1,False,W,166655881.08090624
False,1,False,W,166675040.26659375
False,1,False,W,166680152.57328126
False,1,False,W,166681688.2178125
False,1,False,W,166688361.55965626
False,1,False,W,166690900.62315625
False,1,False,W,166692567.1270625
False,1,False,W,166693089.10071874
False,1,False,W,166694209.7061875
False,1,False,W,166698269.2775
False,1,False,W,166701955.31365624
False,1,False,W,166706276.60471874
False,1,False,W,166710393.3049375
False,1,False,W,166714032.954375
False,1,False,W,166714794.18484375
False,1,False,W,166722871.33628124
False,1,False,W,166726999.26696876
False,1,False,W,166734279.54240626
False,1,False,W,166745260.5024375
False,1,False,W,166749764.89896876
False,1,False,W,166752332.28278124
False,1,False,W,166753527.107
False,1,False,W,166755121.8335625
False,1,False,W,166757099.86190626
False,1,False,W,166758813.2418125
False,1,False,W,166759529.55040625
False,1,False,W,166760988.0465
False,1,False,W,166762106.2115625
False,1,False,W,166762646.73890626
False,1,False,W,166763393.3209375
False,1,False,W,166765662.8531875
False,1,False,W,166766872.32584375
False,1,False,W,166769259.533875
False,1,False,W,166771739.0270625
False,1,False,W,166780224.86890626
False,1,False,W,166784005.14334375
False,1,False,W,166787034.9295
False,1,False,W,166788609.14925
False,1,False,W,166791000.7508125
False,1,False,W,166792005.634625
False,1,False,W,166800717.06240624
False,1,False,W,166816366.96975
False,1,False,W,166825327.42196876
False,1,False,W,166826545.19540626
False,1,False,W,166832982.69740626
False,1,False,W,166836032.991375
False,1,False,W,166838161.898625
False,1,False,W,166839976.35175
False,1,False,W,166852724.89090624
False,1,False,W,166857875.7718125
False,1,False,W,166863540.32359374
False,1,False,W,166865511.516
False,1,False,W,166866924.11465624
False,1,False,W,166878380.17234376
False,1,False,W,166885121.38528126
False,1,False,W,166893193.65390626
False,1,False,W,166897539.8463125
False,1,False,W,166904244.9264375
False,1,False,W,166908076.9586875
False,1,False,W,166908839.16571876
False,1,False,W,166909877.7409375
False,1,False,W,166911520.3190625
False,1,False,W,166913717.09740624
False,1,False,W,166914260.06615624
False,1,False,W,166924026.67071876
False,1,False,W,166925001.768375
False,1,False,W,166925517.393375
False,1,False,W,166927658.50765625
False,1,False,W,166928517.88265625
False,1,False,W,166929427.06334376
False,1,False,W,166933887.5135625
False,1,False,W,166934766.90809375
False,1,False,W,166935795.22940624
False,1,False,W,166937339.663
False,1,False,W,166948499.33396876
False,1,False,W,166954537.9101875
False,1,False,W,166955478.82915625
False,1,False,W,166959348.94734374
False,1,False,W,166960020.3340625
False,1,False,W,166973434.88884374
False,1,False,W,166975043.28828126
False,1,False,W,166978043.28828126
False,1,False,W,166981119.9494375
False,1,False,W,166987609.69753125
False,1,False,W,166991872.883125
False,1,False,W,166994731.2825625
False,1,False,W,166995517.90365624
False,1,False,W,166998392.416375
False,1,False,W,167001454.42909375
False,1,False,W,167009736.169375
False,1,False,W,167015680.99559376
False,1,False,W,167023292.32571876
False,1,False,W,167025644.86578125
False,1,False,W,167028658.53865626
False,1,False,W,167033730.317
False,1,False,W,167037453.9518125
False,1,False,W,167046779.149125
False,1,False,W,167048211.27903125
False,1,False,W,167053465.6745625
False,1,False,W,167064594.09653124
False,1,False,W,167065367.04575
False,1,False,W,167069095.07409376
False,1,False,W,167075450.0565625
False,1,False,W,167079264.02240625
False,1,False,W,167080609.23825
False,1,False,W,167082188.3398125
False,1,False,W,167084900.74315625
False,1,False,W,167085904.161125
False,1,False,W,167087343.12696874
False,1,False,W,167089751.818375
False,1,False,W,167090490.58890626
False,1,False,W,167091872.42484376
False,1,False,W,167092657.58109376
False,1,False,W,167093667.836
False,1,False,W,167095022.3281875
False,1,False,W,167096667.837
