ident_1,ident_2,Experiment,bin_len,Corr,Duration,preferred_stim_num_1,Simple_Region_1,Channel_1,Hemisphere_1,preferred_stim_num_2,Simple_Region_2,Channel_2,Hemisphere_2
704_01_041_sort_pos_joh_03,704_01_056_sort_pos_joh_01,e_scr_post_fn,250,-0.007137823856610823,413058.125,2,A,41,R,1,H,56,R
704_01_041_sort_pos_joh_03,704_01_067_sort_pos_joh_02,e_scr_post_fn,250,-0.005075655320747234,413058.125,2,A,41,R,5,H,67,R
704_01_041_sort_pos_joh_03,704_01_070_sort_pos_joh_01,e_scr_post_fn,250,-0.014718526714286568,413058.125,2,A,41,R,7,H,70,R
704_01_042_sort_pos_joh_01,704_01_042_sort_pos_joh_04,e_scr_post_fn,250,0.0625664700684037,413058.125,2,A,42,R,4,A,42,R
704_01_042_sort_pos_joh_01,704_01_049_sort_pos_joh_01,e_scr_post_fn,250,0.013872317933588759,413058.125,2,A,42,R,1,H,49,R
704_01_042_sort_pos_joh_01,704_01_049_sort_pos_joh_02,e_scr_post_fn,250,0.003494577013207804,413058.125,2,A,42,R,9,H,49,R
704_01_042_sort_pos_joh_01,704_01_052_sort_pos_joh_01,e_scr_post_fn,250,-0.014350778409532644,413058.125,2,A,42,R,4,H,52,R
704_01_042_sort_pos_joh_01,704_01_056_sort_pos_joh_01,e_scr_post_fn,250,-0.005539832768365151,413058.125,2,A,42,R,1,H,56,R
704_01_042_sort_pos_joh_01,704_01_067_sort_pos_joh_02,e_scr_post_fn,250,-0.016048121225776407,413058.125,2,A,42,R,5,H,67,R
704_01_042_sort_pos_joh_01,704_01_070_sort_pos_joh_01,e_scr_post_fn,250,0.030476939744262632,413058.125,2,A,42,R,7,H,70,R
704_01_042_sort_pos_joh_04,704_01_049_sort_pos_joh_01,e_scr_post_fn,250,-0.009640386628446894,413058.125,4,A,42,R,1,H,49,R
704_01_042_sort_pos_joh_04,704_01_049_sort_pos_joh_02,e_scr_post_fn,250,0.01015550713236746,413058.125,4,A,42,R,9,H,49,R
704_01_042_sort_pos_joh_04,704_01_052_sort_pos_joh_01,e_scr_post_fn,250,0.019261169372506225,413058.125,4,A,42,R,4,H,52,R
704_01_042_sort_pos_joh_04,704_01_056_sort_pos_joh_01,e_scr_post_fn,250,-0.0045003545436415595,413058.125,4,A,42,R,1,H,56,R
704_01_042_sort_pos_joh_04,704_01_067_sort_pos_joh_02,e_scr_post_fn,250,-0.002432872208403296,413058.125,4,A,42,R,5,H,67,R
704_01_042_sort_pos_joh_04,704_01_070_sort_pos_joh_01,e_scr_post_fn,250,0.06504882144099719,413058.125,4,A,42,R,7,H,70,R
704_01_049_sort_pos_joh_01,704_01_049_sort_pos_joh_02,e_scr_post_fn,250,0.01996477463753319,413058.125,1,H,49,R,9,H,49,R
704_01_049_sort_pos_joh_01,704_01_052_sort_pos_joh_01,e_scr_post_fn,250,0.0060818609987006765,413058.125,1,H,49,R,4,H,52,R
704_01_049_sort_pos_joh_01,704_01_056_sort_pos_joh_01,e_scr_post_fn,250,0.24331465377781147,413058.125,1,H,49,R,1,H,56,R
704_01_049_sort_pos_joh_01,704_01_067_sort_pos_joh_02,e_scr_post_fn,250,0.01775548360806126,413058.125,1,H,49,R,5,H,67,R
704_01_049_sort_pos_joh_01,704_01_070_sort_pos_joh_01,e_scr_post_fn,250,-0.023673509316404547,413058.125,1,H,49,R,7,H,70,R
704_01_049_sort_pos_joh_02,704_01_052_sort_pos_joh_01,e_scr_post_fn,250,0.004587361603856525,413058.125,9,H,49,R,4,H,52,R
704_01_049_sort_pos_joh_02,704_01_056_sort_pos_joh_01,e_scr_post_fn,250,0.031098631789974997,413058.125,9,H,49,R,1,H,56,R
704_01_049_sort_pos_joh_02,704_01_067_sort_pos_joh_02,e_scr_post_fn,250,0.005260966445223019,413058.125,9,H,49,R,5,H,67,R
704_01_049_sort_pos_joh_02,704_01_070_sort_pos_joh_01,e_scr_post_fn,250,-0.006032469249586358,413058.125,9,H,49,R,7,H,70,R
704_01_052_sort_pos_joh_01,704_01_056_sort_pos_joh_01,e_scr_post_fn,250,-0.03961754271360753,413058.125,4,H,52,R,1,H,56,R
704_01_052_sort_pos_joh_01,704_01_067_sort_pos_joh_02,e_scr_post_fn,250,-0.011926575944091019,413058.125,4,H,52,R,5,H,67,R
704_01_052_sort_pos_joh_01,704_01_070_sort_pos_joh_01,e_scr_post_fn,250,0.0261304427397623,413058.125,4,H,52,R,7,H,70,R
704_01_056_sort_pos_joh_01,704_01_067_sort_pos_joh_02,e_scr_post_fn,250,0.030691869175676772,413058.125,1,H,56,R,5,H,67,R
704_01_056_sort_pos_joh_01,704_01_070_sort_pos_joh_01,e_scr_post_fn,250,0.009809868240210568,413058.125,1,H,56,R,7,H,70,R
704_01_067_sort_pos_joh_02,704_01_070_sort_pos_joh_01,e_scr_post_fn,250,-0.026652541481759256,413058.125,5,H,67,R,7,H,70,R
704_01_009_sort_pos_joh_01,704_01_009_sort_pos_joh_03,e_pre,250,0.1755594396518177,27437.084999993443,9,H,9,L,3,H,9,L
704_01_009_sort_pos_joh_01,704_01_009_sort_pos_joh_07,e_pre,250,-0.05601548341914069,27437.084999993443,9,H,9,L,3,H,9,L
704_01_009_sort_pos_joh_01,704_01_027_sort_pos_joh_01,e_pre,250,0.12263988544357544,27437.084999993443,9,H,9,L,0,H,27,L
704_01_009_sort_pos_joh_01,704_01_034_sort_pos_joh_03,e_pre,250,0.03898145121774937,27437.084999993443,9,H,9,L,9,PHC,34,L
704_01_009_sort_pos_joh_01,704_01_038_sort_pos_joh_05,e_pre,250,,27437.084999993443,9,H,9,L,5,PHC,38,L
704_01_009_sort_pos_joh_01,704_01_041_sort_pos_joh_01,e_pre,250,-0.030784273199400053,27437.084999993443,9,H,9,L,4,A,41,R
704_01_009_sort_pos_joh_01,704_01_041_sort_pos_joh_02,e_pre,250,0.021406270823117045,27437.084999993443,9,H,9,L,2,A,41,R
704_01_009_sort_pos_joh_01,704_01_041_sort_pos_joh_03,e_pre,250,,27437.084999993443,9,H,9,L,2,A,41,R
704_01_009_sort_pos_joh_01,704_01_042_sort_pos_joh_01,e_pre,250,-0.004810924263485939,27437.084999993443,9,H,9,L,2,A,42,R
704_01_009_sort_pos_joh_01,704_01_042_sort_pos_joh_04,e_pre,250,0.12894698595919135,27437.084999993443,9,H,9,L,4,A,42,R
704_01_009_sort_pos_joh_01,704_01_049_sort_pos_joh_01,e_pre,250,0.13240279614070638,27437.084999993443,9,H,9,L,1,H,49,R
704_01_009_sort_pos_joh_01,704_01_049_sort_pos_joh_02,e_pre,250,-0.04087425833933762,27437.084999993443,9,H,9,L,9,H,49,R
704_01_009_sort_pos_joh_01,704_01_052_sort_pos_joh_01,e_pre,250,-0.09212047176819325,27437.084999993443,9,H,9,L,4,H,52,R
704_01_009_sort_pos_joh_01,704_01_056_sort_pos_joh_01,e_pre,250,0.2465681546931817,27437.084999993443,9,H,9,L,1,H,56,R
704_01_009_sort_pos_joh_01,704_01_067_sort_pos_joh_02,e_pre,250,0.05247603403568823,27437.084999993443,9,H,9,L,5,H,67,R
704_01_009_sort_pos_joh_01,704_01_070_sort_pos_joh_01,e_pre,250,0.2911090378662805,27437.084999993443,9,H,9,L,7,H,70,R
704_01_009_sort_pos_joh_03,704_01_009_sort_pos_joh_07,e_pre,250,0.07217644771492526,27437.084999993443,3,H,9,L,3,H,9,L
704_01_009_sort_pos_joh_03,704_01_027_sort_pos_joh_01,e_pre,250,0.3097625015209625,27437.084999993443,3,H,9,L,0,H,27,L
704_01_009_sort_pos_joh_03,704_01_034_sort_pos_joh_03,e_pre,250,0.047112068445345004,27437.084999993443,3,H,9,L,9,PHC,34,L
704_01_009_sort_pos_joh_03,704_01_038_sort_pos_joh_05,e_pre,250,,27437.084999993443,3,H,9,L,5,PHC,38,L
704_01_009_sort_pos_joh_03,704_01_041_sort_pos_joh_01,e_pre,250,-0.08116234832821759,27437.084999993443,3,H,9,L,4,A,41,R
704_01_009_sort_pos_joh_03,704_01_041_sort_pos_joh_02,e_pre,250,0.009418301954494935,27437.084999993443,3,H,9,L,2,A,41,R
704_01_009_sort_pos_joh_03,704_01_041_sort_pos_joh_03,e_pre,250,,27437.084999993443,3,H,9,L,2,A,41,R
704_01_009_sort_pos_joh_03,704_01_042_sort_pos_joh_01,e_pre,250,-0.020027275563959876,27437.084999993443,3,H,9,L,2,A,42,R
704_01_009_sort_pos_joh_03,704_01_042_sort_pos_joh_04,e_pre,250,0.03850393576303527,27437.084999993443,3,H,9,L,4,A,42,R
704_01_009_sort_pos_joh_03,704_01_049_sort_pos_joh_01,e_pre,250,-0.1030977192941633,27437.084999993443,3,H,9,L,1,H,49,R
704_01_009_sort_pos_joh_03,704_01_049_sort_pos_joh_02,e_pre,250,-0.028359070260415065,27437.084999993443,3,H,9,L,9,H,49,R
704_01_009_sort_pos_joh_03,704_01_052_sort_pos_joh_01,e_pre,250,-0.11045389470849984,27437.084999993443,3,H,9,L,4,H,52,R
704_01_009_sort_pos_joh_03,704_01_056_sort_pos_joh_01,e_pre,250,0.14851692125955765,27437.084999993443,3,H,9,L,1,H,56,R
704_01_009_sort_pos_joh_03,704_01_067_sort_pos_joh_02,e_pre,250,-0.13285918605396047,27437.084999993443,3,H,9,L,5,H,67,R
704_01_009_sort_pos_joh_03,704_01_070_sort_pos_joh_01,e_pre,250,-0.054560802678327205,27437.084999993443,3,H,9,L,7,H,70,R
704_01_009_sort_pos_joh_07,704_01_027_sort_pos_joh_01,e_pre,250,-0.06833068167083677,27437.084999993443,3,H,9,L,0,H,27,L
704_01_009_sort_pos_joh_07,704_01_034_sort_pos_joh_03,e_pre,250,-0.18038371237061426,27437.084999993443,3,H,9,L,9,PHC,34,L
704_01_009_sort_pos_joh_07,704_01_038_sort_pos_joh_05,e_pre,250,,27437.084999993443,3,H,9,L,5,PHC,38,L
704_01_009_sort_pos_joh_07,704_01_041_sort_pos_joh_01,e_pre,250,0.07087421297755664,27437.084999993443,3,H,9,L,4,A,41,R
704_01_009_sort_pos_joh_07,704_01_041_sort_pos_joh_02,e_pre,250,-0.0665741526929608,27437.084999993443,3,H,9,L,2,A,41,R
704_01_009_sort_pos_joh_07,704_01_041_sort_pos_joh_03,e_pre,250,,27437.084999993443,3,H,9,L,2,A,41,R
704_01_009_sort_pos_joh_07,704_01_042_sort_pos_joh_01,e_pre,250,0.053883853386550544,27437.084999993443,3,H,9,L,2,A,42,R
704_01_009_sort_pos_joh_07,704_01_042_sort_pos_joh_04,e_pre,250,-0.05203224943274892,27437.084999993443,3,H,9,L,4,A,42,R
704_01_009_sort_pos_joh_07,704_01_049_sort_pos_joh_01,e_pre,250,-0.171223902522449,27437.084999993443,3,H,9,L,1,H,49,R
704_01_009_sort_pos_joh_07,704_01_049_sort_pos_joh_02,e_pre,250,0.009048485419553888,27437.084999993443,3,H,9,L,9,H,49,R
704_01_009_sort_pos_joh_07,704_01_052_sort_pos_joh_01,e_pre,250,-0.19561487602261393,27437.084999993443,3,H,9,L,4,H,52,R
704_01_009_sort_pos_joh_07,704_01_056_sort_pos_joh_01,e_pre,250,-0.07174490699734273,27437.084999993443,3,H,9,L,1,H,56,R
704_01_009_sort_pos_joh_07,704_01_067_sort_pos_joh_02,e_pre,250,0.052354916964892216,27437.084999993443,3,H,9,L,5,H,67,R
704_01_009_sort_pos_joh_07,704_01_070_sort_pos_joh_01,e_pre,250,-0.026512229059997935,27437.084999993443,3,H,9,L,7,H,70,R
704_01_027_sort_pos_joh_01,704_01_034_sort_pos_joh_03,e_pre,250,0.07362837434015691,27437.084999993443,0,H,27,L,9,PHC,34,L
704_01_027_sort_pos_joh_01,704_01_038_sort_pos_joh_05,e_pre,250,,27437.084999993443,0,H,27,L,5,PHC,38,L
704_01_027_sort_pos_joh_01,704_01_041_sort_pos_joh_01,e_pre,250,-0.060083683840528986,27437.084999993443,0,H,27,L,4,A,41,R
704_01_027_sort_pos_joh_01,704_01_041_sort_pos_joh_02,e_pre,250,-0.01528537386459852,27437.084999993443,0,H,27,L,2,A,41,R
704_01_027_sort_pos_joh_01,704_01_041_sort_pos_joh_03,e_pre,250,,27437.084999993443,0,H,27,L,2,A,41,R
704_01_027_sort_pos_joh_01,704_01_042_sort_pos_joh_01,e_pre,250,-0.03679785009015893,27437.084999993443,0,H,27,L,2,A,42,R
704_01_027_sort_pos_joh_01,704_01_042_sort_pos_joh_04,e_pre,250,0.007964376097168685,27437.084999993443,0,H,27,L,4,A,42,R
704_01_027_sort_pos_joh_01,704_01_049_sort_pos_joh_01,e_pre,250,0.02323913812248967,27437.084999993443,0,H,27,L,1,H,49,R
704_01_027_sort_pos_joh_01,704_01_049_sort_pos_joh_02,e_pre,250,0.10878677619971147,27437.084999993443,0,H,27,L,9,H,49,R
704_01_027_sort_pos_joh_01,704_01_052_sort_pos_joh_01,e_pre,250,-0.06546027780287783,27437.084999993443,0,H,27,L,4,H,52,R
704_01_027_sort_pos_joh_01,704_01_056_sort_pos_joh_01,e_pre,250,0.004880762976488345,27437.084999993443,0,H,27,L,1,H,56,R
704_01_027_sort_pos_joh_01,704_01_067_sort_pos_joh_02,e_pre,250,-0.09383592630649897,27437.084999993443,0,H,27,L,5,H,67,R
704_01_027_sort_pos_joh_01,704_01_070_sort_pos_joh_01,e_pre,250,-0.0035203010577547836,27437.084999993443,0,H,27,L,7,H,70,R
704_01_034_sort_pos_joh_03,704_01_038_sort_pos_joh_05,e_pre,250,,27437.084999993443,9,PHC,34,L,5,PHC,38,L
704_01_034_sort_pos_joh_03,704_01_041_sort_pos_joh_01,e_pre,250,-0.0027414550938005375,27437.084999993443,9,PHC,34,L,4,A,41,R
704_01_034_sort_pos_joh_03,704_01_041_sort_pos_joh_02,e_pre,250,-0.1162383400485484,27437.084999993443,9,PHC,34,L,2,A,41,R
704_01_034_sort_pos_joh_03,704_01_041_sort_pos_joh_03,e_pre,250,,27437.084999993443,9,PHC,34,L,2,A,41,R
704_01_034_sort_pos_joh_03,704_01_042_sort_pos_joh_01,e_pre,250,0.020842582673466593,27437.084999993443,9,PHC,34,L,2,A,42,R
704_01_034_sort_pos_joh_03,704_01_042_sort_pos_joh_04,e_pre,250,0.10901784656784844,27437.084999993443,9,PHC,34,L,4,A,42,R
704_01_034_sort_pos_joh_03,704_01_049_sort_pos_joh_01,e_pre,250,0.16668523936686078,27437.084999993443,9,PHC,34,L,1,H,49,R
704_01_034_sort_pos_joh_03,704_01_049_sort_pos_joh_02,e_pre,250,-0.02275003842950078,27437.084999993443,9,PHC,34,L,9,H,49,R
704_01_034_sort_pos_joh_03,704_01_052_sort_pos_joh_01,e_pre,250,0.08641734088216166,27437.084999993443,9,PHC,34,L,4,H,52,R
704_01_034_sort_pos_joh_03,704_01_056_sort_pos_joh_01,e_pre,250,0.2115611441383749,27437.084999993443,9,PHC,34,L,1,H,56,R
704_01_034_sort_pos_joh_03,704_01_067_sort_pos_joh_02,e_pre,250,0.16169412075475134,27437.084999993443,9,PHC,34,L,5,H,67,R
704_01_034_sort_pos_joh_03,704_01_070_sort_pos_joh_01,e_pre,250,0.03935233210011586,27437.084999993443,9,PHC,34,L,7,H,70,R
704_01_038_sort_pos_joh_05,704_01_041_sort_pos_joh_01,e_pre,250,,27437.084999993443,5,PHC,38,L,4,A,41,R
704_01_038_sort_pos_joh_05,704_01_041_sort_pos_joh_02,e_pre,250,,27437.084999993443,5,PHC,38,L,2,A,41,R
704_01_038_sort_pos_joh_05,704_01_041_sort_pos_joh_03,e_pre,250,,27437.084999993443,5,PHC,38,L,2,A,41,R
704_01_038_sort_pos_joh_05,704_01_042_sort_pos_joh_01,e_pre,250,,27437.084999993443,5,PHC,38,L,2,A,42,R
704_01_038_sort_pos_joh_05,704_01_042_sort_pos_joh_04,e_pre,250,,27437.084999993443,5,PHC,38,L,4,A,42,R
704_01_038_sort_pos_joh_05,704_01_049_sort_pos_joh_01,e_pre,250,,27437.084999993443,5,PHC,38,L,1,H,49,R
704_01_038_sort_pos_joh_05,704_01_049_sort_pos_joh_02,e_pre,250,,27437.084999993443,5,PHC,38,L,9,H,49,R
704_01_038_sort_pos_joh_05,704_01_052_sort_pos_joh_01,e_pre,250,,27437.084999993443,5,PHC,38,L,4,H,52,R
704_01_038_sort_pos_joh_05,704_01_056_sort_pos_joh_01,e_pre,250,,27437.084999993443,5,PHC,38,L,1,H,56,R
704_01_038_sort_pos_joh_05,704_01_067_sort_pos_joh_02,e_pre,250,,27437.084999993443,5,PHC,38,L,5,H,67,R
704_01_038_sort_pos_joh_05,704_01_070_sort_pos_joh_01,e_pre,250,,27437.084999993443,5,PHC,38,L,7,H,70,R
704_01_041_sort_pos_joh_01,704_01_041_sort_pos_joh_02,e_pre,250,0.07967829384282976,27437.084999993443,4,A,41,R,2,A,41,R
704_01_041_sort_pos_joh_01,704_01_041_sort_pos_joh_03,e_pre,250,,27437.084999993443,4,A,41,R,2,A,41,R
704_01_041_sort_pos_joh_01,704_01_042_sort_pos_joh_01,e_pre,250,0.03685148347346085,27437.084999993443,4,A,41,R,2,A,42,R
704_01_041_sort_pos_joh_01,704_01_042_sort_pos_joh_04,e_pre,250,-0.03558516066589519,27437.084999993443,4,A,41,R,4,A,42,R
704_01_041_sort_pos_joh_01,704_01_049_sort_pos_joh_01,e_pre,250,0.007268339887713205,27437.084999993443,4,A,41,R,1,H,49,R
704_01_041_sort_pos_joh_01,704_01_049_sort_pos_joh_02,e_pre,250,-0.055694810401884655,27437.084999993443,4,A,41,R,9,H,49,R
704_01_041_sort_pos_joh_01,704_01_052_sort_pos_joh_01,e_pre,250,0.049721467275409,27437.084999993443,4,A,41,R,4,H,52,R
704_01_041_sort_pos_joh_01,704_01_056_sort_pos_joh_01,e_pre,250,-0.049066762830616124,27437.084999993443,4,A,41,R,1,H,56,R
704_01_041_sort_pos_joh_01,704_01_067_sort_pos_joh_02,e_pre,250,0.016725909028976443,27437.084999993443,4,A,41,R,5,H,67,R
704_01_041_sort_pos_joh_01,704_01_070_sort_pos_joh_01,e_pre,250,-0.12386469548686144,27437.084999993443,4,A,41,R,7,H,70,R
704_01_041_sort_pos_joh_02,704_01_041_sort_pos_joh_03,e_pre,250,,27437.084999993443,2,A,41,R,2,A,41,R
704_01_041_sort_pos_joh_02,704_01_042_sort_pos_joh_01,e_pre,250,0.3144254025633536,27437.084999993443,2,A,41,R,2,A,42,R
704_01_041_sort_pos_joh_02,704_01_042_sort_pos_joh_04,e_pre,250,-0.048282213521056556,27437.084999993443,2,A,41,R,4,A,42,R
704_01_041_sort_pos_joh_02,704_01_049_sort_pos_joh_01,e_pre,250,-0.05987483909022802,27437.084999993443,2,A,41,R,1,H,49,R
704_01_041_sort_pos_joh_02,704_01_049_sort_pos_joh_02,e_pre,250,-0.07556713746738143,27437.084999993443,2,A,41,R,9,H,49,R
704_01_041_sort_pos_joh_02,704_01_052_sort_pos_joh_01,e_pre,250,0.08928855080170123,27437.084999993443,2,A,41,R,4,H,52,R
704_01_041_sort_pos_joh_02,704_01_056_sort_pos_joh_01,e_pre,250,-0.0665741526929608,27437.084999993443,2,A,41,R,1,H,56,R
704_01_041_sort_pos_joh_02,704_01_067_sort_pos_joh_02,e_pre,250,-0.1478881849062945,27437.084999993443,2,A,41,R,5,H,67,R
704_01_041_sort_pos_joh_02,704_01_070_sort_pos_joh_01,e_pre,250,-0.1020367625318811,27437.084999993443,2,A,41,R,7,H,70,R
704_01_041_sort_pos_joh_03,704_01_042_sort_pos_joh_01,e_pre,250,,27437.084999993443,2,A,41,R,2,A,42,R
704_01_041_sort_pos_joh_03,704_01_042_sort_pos_joh_04,e_pre,250,,27437.084999993443,2,A,41,R,4,A,42,R
704_01_041_sort_pos_joh_03,704_01_049_sort_pos_joh_01,e_pre,250,,27437.084999993443,2,A,41,R,1,H,49,R
704_01_041_sort_pos_joh_03,704_01_049_sort_pos_joh_02,e_pre,250,,27437.084999993443,2,A,41,R,9,H,49,R
704_01_041_sort_pos_joh_03,704_01_052_sort_pos_joh_01,e_pre,250,,27437.084999993443,2,A,41,R,4,H,52,R
704_01_041_sort_pos_joh_03,704_01_056_sort_pos_joh_01,e_pre,250,,27437.084999993443,2,A,41,R,1,H,56,R
704_01_041_sort_pos_joh_03,704_01_067_sort_pos_joh_02,e_pre,250,,27437.084999993443,2,A,41,R,5,H,67,R
704_01_041_sort_pos_joh_03,704_01_070_sort_pos_joh_01,e_pre,250,,27437.084999993443,2,A,41,R,7,H,70,R
704_01_042_sort_pos_joh_01,704_01_042_sort_pos_joh_04,e_pre,250,-0.0022545407084627834,27437.084999993443,2,A,42,R,4,A,42,R
704_01_042_sort_pos_joh_01,704_01_049_sort_pos_joh_01,e_pre,250,-0.07455624051298906,27437.084999993443,2,A,42,R,1,H,49,R
704_01_042_sort_pos_joh_01,704_01_049_sort_pos_joh_02,e_pre,250,-0.009409631426994027,27437.084999993443,2,A,42,R,9,H,49,R
704_01_042_sort_pos_joh_01,704_01_052_sort_pos_joh_01,e_pre,250,-0.0971815125900589,27437.084999993443,2,A,42,R,4,H,52,R
704_01_042_sort_pos_joh_01,704_01_056_sort_pos_joh_01,e_pre,250,0.05388385338655054,27437.084999993443,2,A,42,R,1,H,56,R
704_01_042_sort_pos_joh_01,704_01_067_sort_pos_joh_02,e_pre,250,0.216836145011013,27437.084999993443,2,A,42,R,5,H,67,R
704_01_042_sort_pos_joh_01,704_01_070_sort_pos_joh_01,e_pre,250,-0.015612150546564778,27437.084999993443,2,A,42,R,7,H,70,R
704_01_042_sort_pos_joh_04,704_01_049_sort_pos_joh_01,e_pre,250,-0.0770762227182255,27437.084999993443,4,A,42,R,1,H,49,R
704_01_042_sort_pos_joh_04,704_01_049_sort_pos_joh_02,e_pre,250,-0.059060881536947545,27437.084999993443,4,A,42,R,9,H,49,R
704_01_042_sort_pos_joh_04,704_01_052_sort_pos_joh_01,e_pre,250,0.04135413550264823,27437.084999993443,4,A,42,R,4,H,52,R
704_01_042_sort_pos_joh_04,704_01_056_sort_pos_joh_01,e_pre,250,-0.05203224943274893,27437.084999993443,4,A,42,R,1,H,56,R
704_01_042_sort_pos_joh_04,704_01_067_sort_pos_joh_02,e_pre,250,0.12829608518562124,27437.084999993443,4,A,42,R,5,H,67,R
704_01_042_sort_pos_joh_04,704_01_070_sort_pos_joh_01,e_pre,250,0.2355974732565721,27437.084999993443,4,A,42,R,7,H,70,R
704_01_049_sort_pos_joh_01,704_01_049_sort_pos_joh_02,e_pre,250,0.3360491437758764,27437.084999993443,1,H,49,R,9,H,49,R
704_01_049_sort_pos_joh_01,704_01_052_sort_pos_joh_01,e_pre,250,0.3084540867979533,27437.084999993443,1,H,49,R,4,H,52,R
704_01_049_sort_pos_joh_01,704_01_056_sort_pos_joh_01,e_pre,250,0.5153586425675681,27437.084999993443,1,H,49,R,1,H,56,R
704_01_049_sort_pos_joh_01,704_01_067_sort_pos_joh_02,e_pre,250,-0.1668201094155231,27437.084999993443,1,H,49,R,5,H,67,R
704_01_049_sort_pos_joh_01,704_01_070_sort_pos_joh_01,e_pre,250,-0.017338251640788997,27437.084999993443,1,H,49,R,7,H,70,R
704_01_049_sort_pos_joh_02,704_01_052_sort_pos_joh_01,e_pre,250,-0.024271466248723807,27437.084999993443,9,H,49,R,4,H,52,R
704_01_049_sort_pos_joh_02,704_01_056_sort_pos_joh_01,e_pre,250,0.09953333961509282,27437.084999993443,9,H,49,R,1,H,56,R
704_01_049_sort_pos_joh_02,704_01_067_sort_pos_joh_02,e_pre,250,0.038864112978049564,27437.084999993443,9,H,49,R,5,H,67,R
704_01_049_sort_pos_joh_02,704_01_070_sort_pos_joh_01,e_pre,250,0.07505261347257738,27437.084999993443,9,H,49,R,7,H,70,R
704_01_052_sort_pos_joh_01,704_01_056_sort_pos_joh_01,e_pre,250,0.2748111821046438,27437.084999993443,4,H,52,R,1,H,56,R
704_01_052_sort_pos_joh_01,704_01_067_sort_pos_joh_02,e_pre,250,-0.1067441084754796,27437.084999993443,4,H,52,R,5,H,67,R
704_01_052_sort_pos_joh_01,704_01_070_sort_pos_joh_01,e_pre,250,-0.003712875362294945,27437.084999993443,4,H,52,R,7,H,70,R
704_01_056_sort_pos_joh_01,704_01_067_sort_pos_joh_02,e_pre,250,-0.08713742235333267,27437.084999993443,1,H,56,R,5,H,67,R
704_01_056_sort_pos_joh_01,704_01_070_sort_pos_joh_01,e_pre,250,-0.026512229059997942,27437.084999993443,1,H,56,R,7,H,70,R
704_01_067_sort_pos_joh_02,704_01_070_sort_pos_joh_01,e_pre,250,0.06317542893962998,27437.084999993443,5,H,67,R,7,H,70,R
704_02_003_sort_pos_joh_04,704_02_009_sort_pos_joh_03,e_fn_l,250,-0.0010610369420965295,317319.06200000644,5,A,3,L,7,H,9,L
704_02_003_sort_pos_joh_04,704_02_029_sort_pos_joh_01,e_fn_l,250,0.024349294603244375,317319.06200000644,5,A,3,L,4,H,29,L
704_02_003_sort_pos_joh_04,704_02_029_sort_pos_joh_04,e_fn_l,250,0.015764441451306916,317319.06200000644,5,A,3,L,10,H,29,L
704_02_003_sort_pos_joh_04,704_02_035_sort_pos_joh_01,e_fn_l,250,0.009374655105446173,317319.06200000644,5,A,3,L,4,PHC,35,L
704_02_003_sort_pos_joh_04,704_02_035_sort_pos_joh_02,e_fn_l,250,-0.0011825592819999218,317319.06200000644,5,A,3,L,3,PHC,35,L
704_02_003_sort_pos_joh_04,704_02_035_sort_pos_joh_04,e_fn_l,250,0.04381630244821312,317319.06200000644,5,A,3,L,2,PHC,35,L
704_02_003_sort_pos_joh_04,704_02_035_sort_pos_joh_05,e_fn_l,250,0.030858007981133778,317319.06200000644,5,A,3,L,4,PHC,35,L
704_02_003_sort_pos_joh_04,704_02_038_sort_pos_joh_02,e_fn_l,250,0.006890425587851864,317319.06200000644,5,A,3,L,9,PHC,38,L
704_02_003_sort_pos_joh_04,704_02_038_sort_pos_joh_03,e_fn_l,250,0.01855372259642202,317319.06200000644,5,A,3,L,7,PHC,38,L
704_02_003_sort_pos_joh_04,704_02_038_sort_pos_joh_04,e_fn_l,250,-0.026716823514782783,317319.06200000644,5,A,3,L,4,PHC,38,L
704_02_003_sort_pos_joh_04,704_02_041_sort_pos_joh_01,e_fn_l,250,-0.03690217540247759,317319.06200000644,5,A,3,L,10,A,41,R
704_02_003_sort_pos_joh_04,704_02_042_sort_pos_joh_01,e_fn_l,250,0.018662792385972557,317319.06200000644,5,A,3,L,4,A,42,R
704_02_003_sort_pos_joh_04,704_02_067_sort_pos_joh_01,e_fn_l,250,-0.01924376920224748,317319.06200000644,5,A,3,L,9,H,67,R
704_02_003_sort_pos_joh_04,704_02_067_sort_pos_joh_02,e_fn_l,250,0.014396980369523155,317319.06200000644,5,A,3,L,9,H,67,R
704_02_003_sort_pos_joh_04,704_02_071_sort_pos_joh_01,e_fn_l,250,0.008043148305512244,317319.06200000644,5,A,3,L,6,H,71,R
704_02_003_sort_pos_joh_04,704_02_071_sort_pos_joh_05,e_fn_l,250,-0.029480658829641744,317319.06200000644,5,A,3,L,2,H,71,R
704_02_009_sort_pos_joh_03,704_02_029_sort_pos_joh_01,e_fn_l,250,-0.013702885751274128,317319.06200000644,7,H,9,L,4,H,29,L
704_02_009_sort_pos_joh_03,704_02_029_sort_pos_joh_04,e_fn_l,250,-0.0023988295515943964,317319.06200000644,7,H,9,L,10,H,29,L
704_02_009_sort_pos_joh_03,704_02_035_sort_pos_joh_01,e_fn_l,250,0.026003653227327832,317319.06200000644,7,H,9,L,4,PHC,35,L
704_02_009_sort_pos_joh_03,704_02_035_sort_pos_joh_02,e_fn_l,250,-0.006506499799267249,317319.06200000644,7,H,9,L,3,PHC,35,L
